Data,Nome,Edicao,Num,Extras,Qtd,Preco_Unit,Preco_Total
2025-10-05,"Phyrexian Obliterator","Alpha","51","Etched",2,32.94,65.88
2025-10-05,"Craterhoof Behemoth","Fourth Edition","90","",3,22.70,68.09
2025-10-05,"Birds of Paradise","Ixalan","131","Foil",2,4.22,8.44
2025-10-05,"Mana Crypt","Zendikar Rising","145","",4,301.10,1204.41
2025-10-05,"Urza's Saga","Time Spiral","74","",1,4.68,4.68
2025-10-05,"Ragavan, Nimble Pilferer","Ixalan","245","",3,256.67,770.00
2025-10-05,"Supreme Verdict","Innistrad: Midnight Hunt","146","Prerelease",4,6.85,27.40
2025-10-05,"Supreme Verdict","Adventures in the Forgotten Realms","196","",2,2.86,5.72
2025-10-05,"Kiora, Behemoth Beckoner","Commander Masters","115","",3,2.43,7.28
2025-10-05,"Sorin Markov","Strixhaven","14","Prerelease",2,18.80,37.61
2025-10-05,"Mox Diamond","Wilds of Eldraine","255","Prerelease",3,3997.98,11993.94
2025-10-05,"Path to Exile","Unfinity","10","Etched",3,12.45,37.36
2025-10-05,"Xenagos, God of Revels","Alpha","256","",4,1.81,7.25
2025-10-05,"Dark Ritual","Ikoria: Lair of Behemoths","50","Foil",1,29.81,29.81
2025-10-05,"Phyrexian Obliterator","Magic 2010","280","Foil",2,8.46,16.93
2025-10-05,"Tarmogoyf","Ixalan","217","",1,3.92,3.92
2025-10-05,"Mox Diamond","Strixhaven","177","Foil",1,11728.82,11728.82
2025-10-05,"Demonic Tutor","March of the Machine","32","Foil",1,2.92,2.92
2025-10-05,"Gaea's Cradle","Kaladesh Remastered","185","",4,1801.48,7205.93
2025-10-05,"Tarmogoyf","Phyrexia: All Will Be One","156","Etched",2,1.69,3.38
2025-10-05,"Orcish Bowmasters","Revised","243","",3,6.73,20.18
2025-10-05,"Sword of Fire and Ice","Unlimited","188","Etched",3,8.84,26.52
2025-10-05,"Inquisition of Kozilek","Streets of New Capenna","254","",3,4.55,13.65
2025-10-05,"Arid Mesa","Wilds of Eldraine","34","",3,2.82,8.47
2025-10-05,"Elvish Mystic","Kaladesh Remastered","36","",2,14.20,28.40
2025-10-05,"Misty Rainforest","Theros Beyond Death","262","Foil",2,11.11,22.22
2025-10-05,"Dockside Extortionist","Revised","85","",3,10.70,32.09
2025-10-05,"Kiora, Behemoth Beckoner","Beta","77","",1,11.86,11.86
2025-10-05,"Demonic Tutor","Phyrexia: All Will Be One","29","",4,5.80,23.20
2025-10-05,"Inquisition of Kozilek","Fourth Edition","224","",2,18.20,36.39
2025-10-05,"Xenagos, God of Revels","Commander Masters","28","",1,20.53,20.53
2025-10-05,"Jitte","Future Sight","194","",4,13.01,52.05
2025-10-05,"Volcanic Island","Unfinity","276","",3,918.96,2756.88
2025-10-05,"Lotus Cobra","Fourth Edition","63","",3,2497.34,7492.03
2025-10-05,"Chandra, Torch of Defiance","The Lord of the Rings","201","",1,1.92,1.92
2025-10-05,"Flooded Strand","The Lord of the Rings","265","Foil",2,13.07,26.15
2025-10-05,"Demonic Tutor","Kaladesh Remastered","111","",1,3.66,3.66
2025-10-05,"Sword of Body and Mind","Innistrad: Midnight Hunt","74","",1,4.92,4.92
2025-10-05,"Sensei's Divining Top","Fourth Edition","299","Prerelease",1,30.30,30.30
2025-10-05,"Demonic Tutor","The Lord of the Rings","289","",3,25.39,76.17
2025-10-05,"Scalding Tarn","Theros Beyond Death","186","",4,12.89,51.58
2025-10-05,"Ancient Tomb","Commander Masters","258","Prerelease",1,20.46,20.46
2025-10-05,"Cabal Coffers","The Lost Caverns of Ixalan","265","Foil",4,20.89,83.56
2025-10-05,"Orcish Bowmasters","Zendikar Rising","268","Foil",1,15.44,15.44
2025-10-05,"Phyrexian Obliterator","Commander Masters","166","Foil",2,36.65,73.31
2025-10-05,"Demonic Tutor","The Brothers' War","88","Etched",1,11.69,11.69
2025-10-05,"Sword of War and Peace","Revised","156","",1,12.02,12.02
2025-10-05,"Path to Exile","Unfinity","154","",2,0.71,1.42
2025-10-05,"The Ur-Dragon","Innistrad: Midnight Hunt","67","",2,12.35,24.71
2025-10-05,"Emrakul, the Aeons Torn","Unfinity","253","",2,9.15,18.30
2025-10-05,"Wrath of God","Future Sight","230","",1,0.98,0.98
2025-10-05,"Sword of Body and Mind","Wilds of Eldraine","239","Foil",4,2.53,10.10
2025-10-05,"Sheoldred, the Apocalypse","Revised","271","Etched",2,179.67,359.33
2025-10-05,"Force of Will","Magic 2012","256","",4,288.29,1153.16
2025-10-05,"Cabal Coffers","Phyrexia: All Will Be One","7","Foil",1,8.73,8.73
2025-10-05,"Verdant Catacombs","Phyrexia: All Will Be One","216","Etched",2,29.87,59.74
2025-10-05,"Vampiric Tutor","Streets of New Capenna","291","Foil",1,19.30,19.30
2025-10-05,"Dark Confidant","The Lord of the Rings","217","",1,5.33,5.33
2025-10-05,"Sheoldred, the Apocalypse","Alpha","165","Prerelease",2,115.98,231.96
2025-10-05,"Avacyn, Angel of Hope","Ixalan","138","",3,13.88,41.63
2025-10-05,"Teferi's Protection","The Lord of the Rings","105","",3,8.07,24.20
2025-10-05,"Arid Mesa","Future Sight","176","Prerelease",1,1.30,1.30
2025-10-05,"Vraska the Unseen","Revised","169","",1,2.10,2.10
2025-10-05,"Liliana's Triumph","Magic 2010","226","Prerelease",3,1.39,4.17
2025-10-05,"Kodama's Reach","Modern Horizons 2","145","",2,1.44,2.87
2025-10-05,"Brisela, Voice of Nightmares","The Lord of the Rings","94","",3,16.73,50.20
2025-10-05,"Ragavan, Nimble Pilferer","Dominaria United","243","Foil",2,560.94,1121.89
2025-10-05,"Thoughtseize","Phyrexia: All Will Be One","193","",4,14.74,58.96
2025-10-05,"Gaea's Cradle","Dominaria United","143","Foil",4,674.44,2697.74
2025-10-05,"Fyndhorn Elves","Innistrad: Midnight Hunt","14","",2,20.93,41.86
2025-10-05,"Fabled Passage","Fourth Edition","126","Foil",3,8.30,24.91
2025-10-05,"Nicol Bolas, the Ravager","Modern Horizons 2","59","Prerelease",4,3.08,12.33
2025-10-05,"Urborg, Tomb of Yawgmoth","March of the Machine","21","",1,23.02,23.02
2025-10-05,"Mana Crypt","Time Spiral","105","",4,359.52,1438.09
2025-10-05,"Jitte","Revised","253","",4,21.99,87.97
2025-10-05,"Lightning Bolt","Commander Masters","288","Etched",2,11.11,22.21
2025-10-05,"Force of Will","Modern Horizons 2","235","Prerelease",3,337.11,1011.34
2025-10-05,"Craterhoof Behemoth","The Brothers' War","207","",1,14.51,14.51
2025-10-05,"Sword of Fire and Ice","March of the Machine","71","Prerelease",4,17.36,69.46
2025-10-05,"Tamiyo, Field Researcher","The Lost Caverns of Ixalan","238","Etched",1,17.90,17.90
2025-10-05,"Birds of Paradise","Innistrad: Midnight Hunt","8","",1,17.25,17.25
2025-10-05,"Cabal Coffers","Magic 2012","84","Prerelease",2,4.67,9.34
2025-10-05,"Mox Diamond","Beta","247","",3,1656.55,4969.64
2025-10-05,"Sylvan Library","Commander Masters","32","Foil",1,4.46,4.46
2025-10-05,"Sword of War and Peace","Modern Horizons 2","173","",2,11.31,22.62
2025-10-05,"Ob Nixilis Reignited","Modern Horizons 2","182","",3,14.75,44.26
2025-10-05,"Scalding Tarn","The Brothers' War","245","",1,15.17,15.17
2025-10-05,"Kiora, Behemoth Beckoner","Streets of New Capenna","90","Prerelease",1,11.05,11.05
2025-10-05,"Elesh Norn, Grand Cenobite","Strixhaven","187","Foil",1,15.03,15.03
2025-10-05,"Field of the Dead","Magic 2011","259","Prerelease",1,4.79,4.79
2025-10-05,"Elvish Mystic","Magic 2010","211","",3,2.08,6.25
2025-10-05,"Karn, Scion of Urza","Future Sight","121","Prerelease",2,11.12,22.25
2025-10-05,"Wrath of God","Modern Horizons 2","222","Foil",4,22.06,88.26
2025-10-05,"Xenagos, God of Revels","Ixalan","277","Prerelease",4,6.95,27.82
2025-10-05,"Griselbrand","Ixalan","297","Prerelease",4,16.64,66.57
2025-10-05,"Sword of Fire and Ice","Magic 2010","41","Prerelease",1,17.44,17.44
2025-10-05,"Sensei's Divining Top","Magic 2013","234","Etched",4,1.60,6.40
2025-10-05,"Mox Diamond","Modern Horizons 2","253","",4,5108.23,20432.94
2025-10-05,"Wooded Foothills","The Brothers' War","104","",2,12.54,25.09
2025-10-05,"Misty Rainforest","Unlimited","251","",2,16.50,32.99
2025-10-05,"Xenagos, the Reveler","Innistrad: Midnight Hunt","257","Prerelease",1,10.30,10.30
2025-10-05,"Felidar Guardian","Future Sight","161","",4,17.12,68.50
2025-10-05,"Sheoldred, the Apocalypse","Ikoria: Lair of Behemoths","192","Foil",1,380.81,380.81
2025-10-05,"Batterskull","Beta","82","",1,1.09,1.09
2025-10-05,"Demonic Tutor","Ikoria: Lair of Behemoths","230","",4,1.35,5.38
2025-10-05,"Path to Exile","Magic 2010","49","Prerelease",3,38.68,116.05
2025-10-05,"Xenagos, the Reveler","The Lost Caverns of Ixalan","227","",3,10.64,31.93
2025-10-05,"Jitte","Zendikar Rising","66","Etched",4,9.00,36.00
2025-10-05,"Ral Zarek","Fourth Edition","27","Etched",3,15.21,45.62
2025-10-05,"Scute Swarm","Innistrad: Midnight Hunt","13","",3,7.09,21.26
2025-10-05,"Swords to Plowshares","Streets of New Capenna","195","",4,8.58,34.32
2025-10-05,"Polluted Delta","Ixalan","221","",3,10.58,31.74
2025-10-05,"Tundra","Theros Beyond Death","180","Foil",3,10.49,31.48
2025-10-05,"Craterhoof Behemoth","Wilds of Eldraine","215","",2,6.67,13.34
2025-10-05,"Liliana of the Veil","Commander Masters","254","",1,2.27,2.27
2025-10-05,"Sylvan Library","Modern Horizons 2","122","",4,10.57,42.28
2025-10-05,"Counterspell","Ixalan","165","Etched",2,24.11,48.22
2025-10-05,"Force of Will","Dominaria United","248","",3,74.66,223.98
2025-10-05,"Mystic Remora","Future Sight","54","Foil",2,9.01,18.02
2025-10-05,"Thoughtseize","Beta","294","",2,17.24,34.48
2025-10-05,"Cabal Coffers","Ikoria: Lair of Behemoths","255","Prerelease",4,35.68,142.73
2025-10-06,"Vraska the Unseen","Magic 2013","77","Foil",4,29.52,118.06
2025-10-06,"Arid Mesa","Magic 2011","109","",2,8.33,16.66
2025-10-06,"Saheeli Rai","Ixalan","281","Etched",4,6.38,25.52
2025-10-06,"Dark Depths","Wilds of Eldraine","220","Prerelease",1,6.75,6.75
2025-10-06,"Aether Vial","The Brothers' War","114","Foil",3,28.23,84.68
2025-10-06,"Narset, Parter of Veils","Modern Horizons 2","240","",1,13.37,13.37
2025-10-06,"Misty Rainforest","The Brothers' War","61","",2,15.04,30.08
2025-10-06,"Kiora, Behemoth Beckoner","Phyrexia: All Will Be One","264","",3,18.29,54.88
2025-10-06,"Xenagos, the Reveler","Alpha","179","Prerelease",2,41.71,83.42
2025-10-06,"Xenagos, God of Revels","Wilds of Eldraine","86","Foil",4,2.11,8.42
2025-10-06,"Wooded Foothills","Unlimited","128","",4,28.80,115.18
2025-10-06,"Teferi's Protection","Future Sight","55","",1,14.24,14.24
2025-10-06,"Saheeli Rai","Time Spiral","289","",3,2.18,6.55
2025-10-06,"Craterhoof Behemoth","Phyrexia: All Will Be One","59","",4,16.02,64.09
2025-10-06,"Dark Ritual","Unfinity","39","Foil",1,10.68,10.68
2025-10-06,"Doubling Season","Ixalan","168","",2,730.81,1461.62
2025-10-06,"Field of the Dead","Magic 2013","99","",4,3.57,14.29
2025-10-06,"Nicol Bolas, the Ravager","Ixalan","93","",2,13.51,27.02
2025-10-06,"Lightning Bolt","Unfinity","25","Etched",3,4.37,13.11
2025-10-06,"Esper Sentinel","Unfinity","281","",1,34.25,34.25
2025-10-06,"Urborg, Tomb of Yawgmoth","Ixalan","286","",2,6.99,13.98
2025-10-06,"Rhystic Study","Unfinity","163","Foil",2,32.10,64.20
2025-10-06,"Path to Exile","Dominaria United","241","Foil",4,30.06,120.23
2025-10-06,"Brainstorm","Dominaria United","95","",4,26.67,106.66
2025-10-06,"Marsh Flats","Innistrad: Midnight Hunt","158","Prerelease",1,21.49,21.49
2025-10-06,"Hangarback Walker","Unlimited","182","Prerelease",3,21.48,64.43
2025-10-06,"Chandra, Torch of Defiance","Ixalan","133","Prerelease",1,28.57,28.57
2025-10-06,"Gaea's Cradle","March of the Machine","202","Etched",4,1447.26,5789.04
2025-10-06,"Dark Depths","Dominaria United","88","",3,5.55,16.64
2025-10-06,"Phyrexian Obliterator","Alpha","51","Etched",2,32.46,64.92
2025-10-06,"Craterhoof Behemoth","Fourth Edition","90","",3,22.92,68.75
2025-10-06,"Birds of Paradise","Ixalan","131","Foil",2,4.29,8.59
2025-10-06,"Mana Crypt","Zendikar Rising","145","",4,296.00,1183.99
2025-10-06,"Urza's Saga","Time Spiral","74","",1,4.67,4.67
2025-10-06,"Ragavan, Nimble Pilferer","Ixalan","245","",3,259.81,779.43
2025-10-06,"Supreme Verdict","Innistrad: Midnight Hunt","146","Prerelease",4,6.78,27.12
2025-10-06,"Supreme Verdict","Adventures in the Forgotten Realms","196","",2,2.86,5.72
2025-10-06,"Kiora, Behemoth Beckoner","Commander Masters","115","",3,2.44,7.32
2025-10-06,"Sorin Markov","Strixhaven","14","Prerelease",2,19.03,38.06
2025-10-06,"Mox Diamond","Wilds of Eldraine","255","Prerelease",3,4048.35,12145.04
2025-10-06,"Path to Exile","Unfinity","10","Etched",3,12.98,38.93
2025-10-06,"Xenagos, God of Revels","Alpha","256","",4,1.79,7.16
2025-10-06,"Dark Ritual","Ikoria: Lair of Behemoths","50","Foil",1,29.64,29.64
2025-10-06,"Phyrexian Obliterator","Magic 2010","280","Foil",2,8.12,16.23
2025-10-06,"Tarmogoyf","Ixalan","217","",1,3.95,3.95
2025-10-06,"Mox Diamond","Strixhaven","177","Foil",1,11659.56,11659.56
2025-10-06,"Demonic Tutor","March of the Machine","32","Foil",1,2.87,2.87
2025-10-06,"Gaea's Cradle","Kaladesh Remastered","185","",4,1752.56,7010.25
2025-10-06,"Tarmogoyf","Phyrexia: All Will Be One","156","Etched",2,1.69,3.38
2025-10-06,"Orcish Bowmasters","Revised","243","",3,6.89,20.68
2025-10-06,"Sword of Fire and Ice","Unlimited","188","Etched",3,8.95,26.84
2025-10-06,"Inquisition of Kozilek","Streets of New Capenna","254","",3,4.56,13.69
2025-10-06,"Arid Mesa","Wilds of Eldraine","34","",3,2.80,8.40
2025-10-06,"Elvish Mystic","Kaladesh Remastered","36","",2,13.92,27.84
2025-10-06,"Misty Rainforest","Theros Beyond Death","262","Foil",2,11.04,22.08
2025-10-06,"Dockside Extortionist","Revised","85","",3,10.36,31.09
2025-10-06,"Kiora, Behemoth Beckoner","Beta","77","",1,11.81,11.81
2025-10-06,"Demonic Tutor","Phyrexia: All Will Be One","29","",4,5.90,23.58
2025-10-06,"Inquisition of Kozilek","Fourth Edition","224","",2,18.33,36.66
2025-10-06,"Xenagos, God of Revels","Commander Masters","28","",1,20.33,20.33
2025-10-06,"Jitte","Future Sight","194","",4,12.91,51.65
2025-10-06,"Volcanic Island","Unfinity","276","",3,933.84,2801.53
2025-10-06,"Lotus Cobra","Fourth Edition","63","",3,2486.16,7458.47
2025-10-06,"Chandra, Torch of Defiance","The Lord of the Rings","201","",1,1.91,1.91
2025-10-06,"Flooded Strand","The Lord of the Rings","265","Foil",2,13.17,26.33
2025-10-06,"Demonic Tutor","Kaladesh Remastered","111","",1,3.69,3.69
2025-10-06,"Sword of Body and Mind","Innistrad: Midnight Hunt","74","",1,4.96,4.96
2025-10-06,"Sensei's Divining Top","Fourth Edition","299","Prerelease",1,30.54,30.54
2025-10-06,"Demonic Tutor","The Lord of the Rings","289","",3,24.99,74.97
2025-10-06,"Scalding Tarn","Theros Beyond Death","186","",4,12.78,51.10
2025-10-06,"Ancient Tomb","Commander Masters","258","Prerelease",1,21.07,21.07
2025-10-06,"Cabal Coffers","The Lost Caverns of Ixalan","265","Foil",4,21.83,87.30
2025-10-06,"Orcish Bowmasters","Zendikar Rising","268","Foil",1,15.16,15.16
2025-10-06,"Phyrexian Obliterator","Commander Masters","166","Foil",2,34.90,69.79
2025-10-06,"Demonic Tutor","The Brothers' War","88","Etched",1,11.74,11.74
2025-10-06,"Sword of War and Peace","Revised","156","",1,12.07,12.07
2025-10-06,"Path to Exile","Unfinity","154","",2,0.73,1.45
2025-10-06,"The Ur-Dragon","Innistrad: Midnight Hunt","67","",2,12.71,25.42
2025-10-06,"Emrakul, the Aeons Torn","Unfinity","253","",2,9.01,18.03
2025-10-06,"Wrath of God","Future Sight","230","",1,0.97,0.97
2025-10-06,"Sword of Body and Mind","Wilds of Eldraine","239","Foil",4,2.57,10.29
2025-10-06,"Sheoldred, the Apocalypse","Revised","271","Etched",2,175.19,350.37
2025-10-06,"Force of Will","Magic 2012","256","",4,285.92,1143.68
2025-10-06,"Cabal Coffers","Phyrexia: All Will Be One","7","Foil",1,8.77,8.77
2025-10-06,"Verdant Catacombs","Phyrexia: All Will Be One","216","Etched",2,29.52,59.04
2025-10-06,"Vampiric Tutor","Streets of New Capenna","291","Foil",1,19.43,19.43
2025-10-06,"Dark Confidant","The Lord of the Rings","217","",1,5.18,5.18
2025-10-06,"Sheoldred, the Apocalypse","Alpha","165","Prerelease",2,116.50,233.00
2025-10-06,"Avacyn, Angel of Hope","Ixalan","138","",3,14.50,43.49
2025-10-06,"Teferi's Protection","The Lord of the Rings","105","",3,8.02,24.05
2025-10-06,"Arid Mesa","Future Sight","176","Prerelease",1,1.30,1.30
2025-10-06,"Vraska the Unseen","Revised","169","",1,2.11,2.11
2025-10-06,"Liliana's Triumph","Magic 2010","226","Prerelease",3,1.41,4.22
2025-10-06,"Kodama's Reach","Modern Horizons 2","145","",2,1.39,2.78
2025-10-06,"Brisela, Voice of Nightmares","The Lord of the Rings","94","",3,16.75,50.26
2025-10-06,"Ragavan, Nimble Pilferer","Dominaria United","243","Foil",2,560.83,1121.67
2025-10-06,"Thoughtseize","Phyrexia: All Will Be One","193","",4,15.18,60.71
2025-10-06,"Gaea's Cradle","Dominaria United","143","Foil",4,665.22,2660.89
2025-10-06,"Fyndhorn Elves","Innistrad: Midnight Hunt","14","",2,20.74,41.48
2025-10-06,"Fabled Passage","Fourth Edition","126","Foil",3,8.34,25.01
2025-10-06,"Nicol Bolas, the Ravager","Modern Horizons 2","59","Prerelease",4,3.03,12.11
2025-10-06,"Urborg, Tomb of Yawgmoth","March of the Machine","21","",1,22.31,22.31
2025-10-06,"Mana Crypt","Time Spiral","105","",4,363.54,1454.17
2025-10-06,"Jitte","Revised","253","",4,22.53,90.12
2025-10-06,"Lightning Bolt","Commander Masters","288","Etched",2,11.11,22.21
2025-10-06,"Force of Will","Modern Horizons 2","235","Prerelease",3,333.76,1001.27
2025-10-06,"Craterhoof Behemoth","The Brothers' War","207","",1,14.39,14.39
2025-10-06,"Sword of Fire and Ice","March of the Machine","71","Prerelease",4,17.23,68.91
2025-10-06,"Tamiyo, Field Researcher","The Lost Caverns of Ixalan","238","Etched",1,18.21,18.21
2025-10-06,"Birds of Paradise","Innistrad: Midnight Hunt","8","",1,17.05,17.05
2025-10-06,"Cabal Coffers","Magic 2012","84","Prerelease",2,4.59,9.18
2025-10-06,"Mox Diamond","Beta","247","",3,1673.27,5019.81
2025-10-06,"Sylvan Library","Commander Masters","32","Foil",1,4.33,4.33
2025-10-06,"Sword of War and Peace","Modern Horizons 2","173","",2,11.23,22.45
2025-10-06,"Ob Nixilis Reignited","Modern Horizons 2","182","",3,15.08,45.25
2025-10-06,"Scalding Tarn","The Brothers' War","245","",1,15.17,15.17
2025-10-06,"Kiora, Behemoth Beckoner","Streets of New Capenna","90","Prerelease",1,11.08,11.08
2025-10-06,"Elesh Norn, Grand Cenobite","Strixhaven","187","Foil",1,15.75,15.75
2025-10-06,"Field of the Dead","Magic 2011","259","Prerelease",1,4.75,4.75
2025-10-06,"Elvish Mystic","Magic 2010","211","",3,2.07,6.21
2025-10-06,"Karn, Scion of Urza","Future Sight","121","Prerelease",2,11.03,22.06
2025-10-06,"Wrath of God","Modern Horizons 2","222","Foil",4,21.93,87.74
2025-10-06,"Xenagos, God of Revels","Ixalan","277","Prerelease",4,7.16,28.65
2025-10-06,"Griselbrand","Ixalan","297","Prerelease",4,16.45,65.81
2025-10-06,"Sword of Fire and Ice","Magic 2010","41","Prerelease",1,17.12,17.12
2025-10-06,"Sensei's Divining Top","Magic 2013","234","Etched",4,1.61,6.42
2025-10-06,"Mox Diamond","Modern Horizons 2","253","",4,4967.70,19870.80
2025-10-06,"Wooded Foothills","The Brothers' War","104","",2,12.71,25.41
2025-10-06,"Misty Rainforest","Unlimited","251","",2,16.59,33.18
2025-10-06,"Xenagos, the Reveler","Innistrad: Midnight Hunt","257","Prerelease",1,10.15,10.15
2025-10-06,"Felidar Guardian","Future Sight","161","",4,17.48,69.94
2025-10-06,"Sheoldred, the Apocalypse","Ikoria: Lair of Behemoths","192","Foil",1,376.24,376.24
2025-10-06,"Batterskull","Beta","82","",1,1.07,1.07
2025-10-06,"Demonic Tutor","Ikoria: Lair of Behemoths","230","",4,1.36,5.42
2025-10-06,"Path to Exile","Magic 2010","49","Prerelease",3,38.19,114.57
2025-10-06,"Xenagos, the Reveler","The Lost Caverns of Ixalan","227","",3,10.92,32.76
2025-10-06,"Jitte","Zendikar Rising","66","Etched",4,8.68,34.74
2025-10-06,"Ral Zarek","Fourth Edition","27","Etched",3,15.26,45.77
2025-10-06,"Scute Swarm","Innistrad: Midnight Hunt","13","",3,7.02,21.07
2025-10-06,"Swords to Plowshares","Streets of New Capenna","195","",4,8.68,34.71
2025-10-06,"Polluted Delta","Ixalan","221","",3,10.20,30.59
2025-10-06,"Tundra","Theros Beyond Death","180","Foil",3,10.50,31.51
2025-10-06,"Craterhoof Behemoth","Wilds of Eldraine","215","",2,6.61,13.22
2025-10-06,"Liliana of the Veil","Commander Masters","254","",1,2.33,2.33
2025-10-06,"Sylvan Library","Modern Horizons 2","122","",4,10.31,41.24
2025-10-06,"Counterspell","Ixalan","165","Etched",2,23.26,46.53
2025-10-06,"Force of Will","Dominaria United","248","",3,72.87,218.61
2025-10-06,"Mystic Remora","Future Sight","54","Foil",2,8.84,17.69
2025-10-06,"Thoughtseize","Beta","294","",2,17.21,34.43
2025-10-06,"Cabal Coffers","Ikoria: Lair of Behemoths","255","Prerelease",4,34.87,139.46
2025-10-07,"Vraska the Unseen","Magic 2013","77","Foil",4,29.49,117.95
2025-10-07,"Arid Mesa","Magic 2011","109","",2,8.50,16.99
2025-10-07,"Saheeli Rai","Ixalan","281","Etched",4,6.33,25.33
2025-10-07,"Dark Depths","Wilds of Eldraine","220","Prerelease",1,6.66,6.66
